text;gep;username;date
@ blackTAKUYALV99 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:39
返信遅くなってごめんね::(∩´﹏`∩):: まーちゃんありがと～～～！！！;セイくんのとなり;makes__osushi ll__00N;2018-11-04 21:39
جزاک اللہ خیرا ہسدے وسدے رہیں;Punjab, Pakistan;Qasim_Ramay Sana____Sweet;2018-11-04 21:39
-يجوز الربا فى الحب ...فمن اعطاك حبا رده ضعفين .;الدقهلية, المنصورة;Ahmedesaleh3;2018-11-04 21:39
أنا حبيتكم مع بعض ممكن تتواعدون صدق https://twitter.com/soompi/status/1059319169982771200 …;;ra_lime soompi;2018-11-04 21:39
You are valid! No matter your gender or sexuality, I'll always support you!;;Mercy_Heals;2018-11-04 21:39
Cute;Stockholm, Sweden;roffea1 Tellevinken;2018-11-04 21:39
@ Yui__Yuigahama_ お迎えにきまはさたよぉ〜！(にやぁ;古き地球の民の背後 💕;naritt0826;2018-11-04 21:39
Nunca me atraparáspic.twitter.com/h4xZdkonag;;AleStaySkz hestrayshine_;2018-11-04 21:39
My heartueeeeee pic.twitter.com/TMqWbScm5v;;kimtaehyungftw;2018-11-04 21:39
Bought this girl I work with who is been kinda out to get a few of us. Me one of them; citrus defender from @ Starbucks today cause she wasn’t feeling good. Thing is, you can fight fire with fire or just be a nice person.;Colorful Colorado;Monwellah;2018-11-04 21:39
Bir sorhoşun gazete kağıdına Sarıp içtiği siraga gibi Seviyorum seni ----- ulu orta ama Gizli gizli Biliyorsun aşkım sen dünyanın en güzel --/ Adamı # değilsin Benim dünyamda duran En güzel. Â D Â M s I N.....pic.twitter.com/bvGE0V5xhO;Seyhan, Adana;NurhanDas;2018-11-04 21:39
@ Roblox_UniGirl;𝓦𝓲𝓽𝓱 𝓒𝓪𝓶𝓲 𝓪𝓷𝓭 𝓽𝓱𝓮 𝓼𝓽𝓪𝓻𝓼~ ✧･ﾟ: *✧･ﾟ:*;Evy__xoxo OriginallyAndre;2018-11-04 21:39
พี่เค้าได้คุณหนูของเค้ากลับคืนแล้ว เค้าตามไปส่งถึงรถอ้ะะ;;JaeJGirls Faaalab;2018-11-04 21:39
@ namae2369 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/wqeww9 ※参加後12時間以内にIDを入力してください。pic.twitter.com/80w36oN3go;;starlightrelive;2018-11-04 21:39
行きたい～～！！！！！;地中;Rako00TRPG;2018-11-04 21:39
Uma piranha do amor KKKKKKKKK;cmplx do lins;obsmartins14 beacarvalho1010;2018-11-04 21:39
にゃーっ;アイコン拾い物;imep_squ futa_yukinari27;2018-11-04 21:39
ワーーーありがとうございますそう言っていただけるのすごく嬉しいです～～！;;Yue_fa_7 direAdieu;2018-11-04 21:39
ひょうさんめちゃくちゃ優しい方やけん 個人マネージャーぜひ https://twitter.com/hyou563/status/1059297660832600064 …;ほしいものリスト↓愛してますポチってください;airi_9999 Hyou563;2018-11-04 21:39
@ blackTAKUYALV99 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:39
返信遅くなってごめんね::(∩´﹏`∩):: まーちゃんありがと～～～！！！;セイくんのとなり;makes__osushi ll__00N;2018-11-04 21:39
جزاک اللہ خیرا ہسدے وسدے رہیں;Punjab, Pakistan;Qasim_Ramay Sana____Sweet;2018-11-04 21:39
-يجوز الربا فى الحب ...فمن اعطاك حبا رده ضعفين .;الدقهلية, المنصورة;Ahmedesaleh3;2018-11-04 21:39
أنا حبيتكم مع بعض ممكن تتواعدون صدق https://twitter.com/soompi/status/1059319169982771200 …;;ra_lime soompi;2018-11-04 21:39
⚘;0;MianAhm94683155 mianzahid89;2018-11-04 21:40
あ〜寝落ちってた遅刻〜;0;Souryu_Hibikiya;2018-11-04 21:40
AAAAAAH;0;KinziGruber SierraRueda_;2018-11-04 21:40
BELLISIMOS BOLSOS PLAYEROS TRENDY Por encargue. — in General Belgrano https://www.facebook.com/1601364555/posts/10215664367114492/ …;0;GabyOcchipinti1;2018-11-04 21:40
@ FRWS15 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/ajqaiT ※参加後12時間以内にIDを入力してください。pic.twitter.com/xcqCcvP8N6;;starlightrelive;2018-11-04 21:40
took my break early asf because i was hungry;0;skjlxo_;2018-11-04 21:40
pic.twitter.com/aXrgSrLjI3;0;MlpFancyMoon RainDbow_kitty;2018-11-04 21:40
Paano magpapansin? Magtweet, iscreenshot at ipost sa facebook!;0;loreyn1995;2018-11-04 21:40
可愛くて素敵だよ 似合ってて素敵だよ;0;UO0swCiODJD0YjM sayumi_0220;2018-11-04 21:40
おーーーう！きのたんありがとう♡♡ね、ほんとこれだけの距離があるのにちゃんと会えてるのは感謝だしめっちゃ嬉しい\(* ¨̮*)/\(*¨̮ *)/ 12月から年末に向けて忙しくなっちゃうからその前にお話できたら嬉しいなー♡きのたんすこ♡;0;ame_cosak poimassyu;2018-11-04 21:40
@ MR24456760 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:40
;0;iirfan4444 MadhuriDixit irfan65640151;2018-11-04 21:40
@ STARK__OFFICIAL @ realfromis_9 # STARK # 아이돌리그 아이돌리그! 너무 재밌었어요ㅠ 프롬이들의 매력도 너무 잘 살려줬고!! 진짜 보는 내내 미소가 떠나질않는.. 다음에도 다시 불러주세요ㅠ 럽범 마무리도 잘하자!! # 프로미스나인 # fromis_9 # 아이돌리그 # IDOL_LEAGUEpic.twitter.com/VlkPOnfUET;0;diejsqu;2018-11-04 21:40
めーさんおはようございまーす 東京は曇天で所々薄雲のﾌｲﾙﾀｰで青空が見えてます 暑くはないです お互いにいい日が来るといいですね;0;genji_hotaru wader4123;2018-11-04 21:40
You're too good for him or her;0;kielybunny;2018-11-04 21:40
민트초코 먹고 싶다!!;0;v_hwa;2018-11-04 21:40
Unless he acting single..https://twitter.com/prettygalcee_/status/1059216466812305408 …;0;Ayo_Que1 prettygalcee_;2018-11-04 21:40
Наконец-то я легла в постель. Вчерашний день закончился СЕЙЧАС. Люблю жизнь # MAMAVOTE # straykids @ Stray_Kids;0;jesus_honey_;2018-11-04 21:40
흐아아아... 흐아아아....;0;mc_yangse;2018-11-04 21:40
オンニさすがです;0;gugubtsarmy 0595Yoko;2018-11-04 21:40
⚘;United States;MianAhm94683155 mianzahid89;2018-11-04 21:40
あ〜寝落ちってた遅刻〜;ノイズ君のお膝の上;Souryu_Hibikiya;2018-11-04 21:40
AAAAAAH;;KinziGruber SierraRueda_;2018-11-04 21:40
BELLISIMOS BOLSOS PLAYEROS TRENDY Por encargue. — in General Belgrano https://www.facebook.com/1601364555/posts/10215664367114492/ …;;GabyOcchipinti1;2018-11-04 21:40
@ FRWS15 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/ajqaiT ※参加後12時間以内にIDを入力してください。pic.twitter.com/xcqCcvP8N6;;starlightrelive;2018-11-04 21:40
took my break early asf because i was hungry;;skjlxo_;2018-11-04 21:40
pic.twitter.com/aXrgSrLjI3;hell, hell, hell;MlpFancyMoon RainDbow_kitty;2018-11-04 21:40
Paano magpapansin? Magtweet, iscreenshot at ipost sa facebook!;Pasig City;loreyn1995;2018-11-04 21:40
可愛くて素敵だよ 似合ってて素敵だよ;;UO0swCiODJD0YjM sayumi_0220;2018-11-04 21:40
おーーーう！きのたんありがとう♡♡ね、ほんとこれだけの距離があるのにちゃんと会えてるのは感謝だしめっちゃ嬉しい\(* ¨̮*)/\(*¨̮ *)/ 12月から年末に向けて忙しくなっちゃうからその前にお話できたら嬉しいなー♡きのたんすこ♡;詳しくはツイプロにて 🍀;ame_cosak poimassyu;2018-11-04 21:40
@ MR24456760 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:40
;pakistan punjab (kharian);iirfan4444 MadhuriDixit irfan65640151;2018-11-04 21:40
@ STARK__OFFICIAL @ realfromis_9 # STARK # 아이돌리그 아이돌리그! 너무 재밌었어요ㅠ 프롬이들의 매력도 너무 잘 살려줬고!! 진짜 보는 내내 미소가 떠나질않는.. 다음에도 다시 불러주세요ㅠ 럽범 마무리도 잘하자!! # 프로미스나인 # fromis_9 # 아이돌리그 # IDOL_LEAGUEpic.twitter.com/VlkPOnfUET;;diejsqu;2018-11-04 21:40
めーさんおはようございまーす 東京は曇天で所々薄雲のﾌｲﾙﾀｰで青空が見えてます 暑くはないです お互いにいい日が来るといいですね;東京都;genji_hotaru wader4123;2018-11-04 21:40
You're too good for him or her;;kielybunny;2018-11-04 21:40
민트초코 먹고 싶다!!;;v_hwa;2018-11-04 21:40
Unless he acting single..https://twitter.com/prettygalcee_/status/1059216466812305408 …;;Ayo_Que1 prettygalcee_;2018-11-04 21:40
Наконец-то я легла в постель. Вчерашний день закончился СЕЙЧАС. Люблю жизнь # MAMAVOTE # straykids @ Stray_Kids;Санкт-Петербург, Россия;jesus_honey_;2018-11-04 21:40
흐아아아... 흐아아아....;히후미네클리스보석안에;mc_yangse;2018-11-04 21:40
オンニさすがです;;gugubtsarmy 0595Yoko;2018-11-04 21:40
⚘;United States;MianAhm94683155 mianzahid89;2018-11-04 21:40
あ〜寝落ちってた遅刻〜;ノイズ君のお膝の上;Souryu_Hibikiya;2018-11-04 21:40
AAAAAAH;;KinziGruber SierraRueda_;2018-11-04 21:40
BELLISIMOS BOLSOS PLAYEROS TRENDY Por encargue. — in General Belgrano https://www.facebook.com/1601364555/posts/10215664367114492/ …;;GabyOcchipinti1;2018-11-04 21:40
@ FRWS15 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/ajqaiT ※参加後12時間以内にIDを入力してください。pic.twitter.com/xcqCcvP8N6;;starlightrelive;2018-11-04 21:40
took my break early asf because i was hungry;;skjlxo_;2018-11-04 21:40
pic.twitter.com/aXrgSrLjI3;hell, hell, hell;MlpFancyMoon RainDbow_kitty;2018-11-04 21:40
Paano magpapansin? Magtweet, iscreenshot at ipost sa facebook!;Pasig City;loreyn1995;2018-11-04 21:40
可愛くて素敵だよ 似合ってて素敵だよ;;UO0swCiODJD0YjM sayumi_0220;2018-11-04 21:40
おーーーう！きのたんありがとう♡♡ね、ほんとこれだけの距離があるのにちゃんと会えてるのは感謝だしめっちゃ嬉しい\(* ¨̮*)/\(*¨̮ *)/ 12月から年末に向けて忙しくなっちゃうからその前にお話できたら嬉しいなー♡きのたんすこ♡;詳しくはツイプロにて 🍀;ame_cosak poimassyu;2018-11-04 21:40
@ MR24456760 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:40
;pakistan punjab (kharian);iirfan4444 MadhuriDixit irfan65640151;2018-11-04 21:40
@ STARK__OFFICIAL @ realfromis_9 # STARK # 아이돌리그 아이돌리그! 너무 재밌었어요ㅠ 프롬이들의 매력도 너무 잘 살려줬고!! 진짜 보는 내내 미소가 떠나질않는.. 다음에도 다시 불러주세요ㅠ 럽범 마무리도 잘하자!! # 프로미스나인 # fromis_9 # 아이돌리그 # IDOL_LEAGUEpic.twitter.com/VlkPOnfUET;;diejsqu;2018-11-04 21:40
めーさんおはようございまーす 東京は曇天で所々薄雲のﾌｲﾙﾀｰで青空が見えてます 暑くはないです お互いにいい日が来るといいですね;東京都;genji_hotaru wader4123;2018-11-04 21:40
You're too good for him or her;;kielybunny;2018-11-04 21:40
민트초코 먹고 싶다!!;;v_hwa;2018-11-04 21:40
Unless he acting single..https://twitter.com/prettygalcee_/status/1059216466812305408 …;;Ayo_Que1 prettygalcee_;2018-11-04 21:40
Наконец-то я легла в постель. Вчерашний день закончился СЕЙЧАС. Люблю жизнь # MAMAVOTE # straykids @ Stray_Kids;Санкт-Петербург, Россия;jesus_honey_;2018-11-04 21:40
흐아아아... 흐아아아....;히후미네클리스보석안에;mc_yangse;2018-11-04 21:40
オンニさすがです;;gugubtsarmy 0595Yoko;2018-11-04 21:40
⚘;United States;MianAhm94683155 mianzahid89;2018-11-04 21:40
あ〜寝落ちってた遅刻〜;ノイズ君のお膝の上;Souryu_Hibikiya;2018-11-04 21:40
AAAAAAH;;KinziGruber SierraRueda_;2018-11-04 21:40
BELLISIMOS BOLSOS PLAYEROS TRENDY Por encargue. — in General Belgrano https://www.facebook.com/1601364555/posts/10215664367114492/ …;;GabyOcchipinti1;2018-11-04 21:40
@ FRWS15 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/ajqaiT ※参加後12時間以内にIDを入力してください。pic.twitter.com/xcqCcvP8N6;;starlightrelive;2018-11-04 21:40
took my break early asf because i was hungry;;skjlxo_;2018-11-04 21:40
pic.twitter.com/aXrgSrLjI3;hell, hell, hell;MlpFancyMoon RainDbow_kitty;2018-11-04 21:40
Paano magpapansin? Magtweet, iscreenshot at ipost sa facebook!;Pasig City;loreyn1995;2018-11-04 21:40
可愛くて素敵だよ 似合ってて素敵だよ;;UO0swCiODJD0YjM sayumi_0220;2018-11-04 21:40
おーーーう！きのたんありがとう♡♡ね、ほんとこれだけの距離があるのにちゃんと会えてるのは感謝だしめっちゃ嬉しい\(* ¨̮*)/\(*¨̮ *)/ 12月から年末に向けて忙しくなっちゃうからその前にお話できたら嬉しいなー♡きのたんすこ♡;詳しくはツイプロにて 🍀;ame_cosak poimassyu;2018-11-04 21:40
@ MR24456760 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:40
;pakistan punjab (kharian);iirfan4444 MadhuriDixit irfan65640151;2018-11-04 21:40
@ STARK__OFFICIAL @ realfromis_9 # STARK # 아이돌리그 아이돌리그! 너무 재밌었어요ㅠ 프롬이들의 매력도 너무 잘 살려줬고!! 진짜 보는 내내 미소가 떠나질않는.. 다음에도 다시 불러주세요ㅠ 럽범 마무리도 잘하자!! # 프로미스나인 # fromis_9 # 아이돌리그 # IDOL_LEAGUEpic.twitter.com/VlkPOnfUET;;diejsqu;2018-11-04 21:40
めーさんおはようございまーす 東京は曇天で所々薄雲のﾌｲﾙﾀｰで青空が見えてます 暑くはないです お互いにいい日が来るといいですね;東京都;genji_hotaru wader4123;2018-11-04 21:40
You're too good for him or her;;kielybunny;2018-11-04 21:40
민트초코 먹고 싶다!!;;v_hwa;2018-11-04 21:40
Unless he acting single..https://twitter.com/prettygalcee_/status/1059216466812305408 …;;Ayo_Que1 prettygalcee_;2018-11-04 21:40
Наконец-то я легла в постель. Вчерашний день закончился СЕЙЧАС. Люблю жизнь # MAMAVOTE # straykids @ Stray_Kids;Санкт-Петербург, Россия;jesus_honey_;2018-11-04 21:40
흐아아아... 흐아아아....;히후미네클리스보석안에;mc_yangse;2018-11-04 21:40
オンニさすがです;;gugubtsarmy 0595Yoko;2018-11-04 21:40
⚘;United States;MianAhm94683155 mianzahid89;2018-11-04 21:40
あ〜寝落ちってた遅刻〜;ノイズ君のお膝の上;Souryu_Hibikiya;2018-11-04 21:40
AAAAAAH;;KinziGruber SierraRueda_;2018-11-04 21:40
BELLISIMOS BOLSOS PLAYEROS TRENDY Por encargue. — in General Belgrano https://www.facebook.com/1601364555/posts/10215664367114492/ …;;GabyOcchipinti1;2018-11-04 21:40
@ FRWS15 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/ajqaiT ※参加後12時間以内にIDを入力してください。pic.twitter.com/xcqCcvP8N6;;starlightrelive;2018-11-04 21:40
took my break early asf because i was hungry;;skjlxo_;2018-11-04 21:40
pic.twitter.com/aXrgSrLjI3;hell, hell, hell;MlpFancyMoon RainDbow_kitty;2018-11-04 21:40
Paano magpapansin? Magtweet, iscreenshot at ipost sa facebook!;Pasig City;loreyn1995;2018-11-04 21:40
可愛くて素敵だよ 似合ってて素敵だよ;;UO0swCiODJD0YjM sayumi_0220;2018-11-04 21:40
おーーーう！きのたんありがとう♡♡ね、ほんとこれだけの距離があるのにちゃんと会えてるのは感謝だしめっちゃ嬉しい\(* ¨̮*)/\(*¨̮ *)/ 12月から年末に向けて忙しくなっちゃうからその前にお話できたら嬉しいなー♡きのたんすこ♡;詳しくはツイプロにて 🍀;ame_cosak poimassyu;2018-11-04 21:40
@ MR24456760 ＼フォロー&RTありがとうございます／ 当選結果は…動画をご覧ください ゲーム内アイテムはプレイヤーIDを登録後ゲーム内で受取れます ▼賞品受取はコチラ▼ http://goo.gl/GJu55K ※参加後12時間以内にIDを入力してください。pic.twitter.com/2NGOudg61c;;starlightrelive;2018-11-04 21:40
;pakistan punjab (kharian);iirfan4444 MadhuriDixit irfan65640151;2018-11-04 21:40
@ STARK__OFFICIAL @ realfromis_9 # STARK # 아이돌리그 아이돌리그! 너무 재밌었어요ㅠ 프롬이들의 매력도 너무 잘 살려줬고!! 진짜 보는 내내 미소가 떠나질않는.. 다음에도 다시 불러주세요ㅠ 럽범 마무리도 잘하자!! # 프로미스나인 # fromis_9 # 아이돌리그 # IDOL_LEAGUEpic.twitter.com/VlkPOnfUET;;diejsqu;2018-11-04 21:40
めーさんおはようございまーす 東京は曇天で所々薄雲のﾌｲﾙﾀｰで青空が見えてます 暑くはないです お互いにいい日が来るといいですね;東京都;genji_hotaru wader4123;2018-11-04 21:40
You're too good for him or her;;kielybunny;2018-11-04 21:40
민트초코 먹고 싶다!!;;v_hwa;2018-11-04 21:40
Unless he acting single..https://twitter.com/prettygalcee_/status/1059216466812305408 …;;Ayo_Que1 prettygalcee_;2018-11-04 21:40
Наконец-то я легла в постель. Вчерашний день закончился СЕЙЧАС. Люблю жизнь # MAMAVOTE # straykids @ Stray_Kids;Санкт-Петербург, Россия;jesus_honey_;2018-11-04 21:40
흐아아아... 흐아아아....;히후미네클리스보석안에;mc_yangse;2018-11-04 21:40
オンニさすがです;;gugubtsarmy 0595Yoko;2018-11-04 21:40
